# Urhobo Tone-Marked Reference Lexicon (v1.0)
# Canonical Africanist Tone System:
#   High (H): acute accent (´) -> e.g. á, é, ẹ́, í, ó, ọ́, ú
#   Low (L): grave accent (`) -> e.g. à, è, ẹ̀, ì, ò, ọ̀, ù
#   Rising (LH): caron (ˇ) -> e.g. ǎ, ǐ, ǒ
#   Falling (HL): circumflex (ˆ) -> e.g. â, ô
#   Mid / Neutral (M): unmarked vowel -> e.g. a, e, ẹ, i, o, ọ, u
# Orthographic vowels: a, e, ẹ (U+1EB9), i, o, ọ (U+1ECD), u
# Columns: plain_form	canonical_tone_form	gloss_en	pos	source_ids	agreement	needs_review	reviewed
plain_form	canonical_tone_form	gloss_en	pos	source_ids	agreement	needs_review	reviewed
kidie	kídié	what else	int.	ukere_1986	False	True	False
kio	Kio	Go  round ; wrap  it  round	n.	okrokoto_2020	False	True	False
kirẹ	kírẹ́	as/like	conj.	ukere_1986	False	True	False
kivie wọ herọ?	Kivie wọ́ hérọ?	Where are you? [Curriculum: phrase_corpus]	phr.	curriculum_seed	False	False	True
ko	ko	sew / Sew  ( with  a  sewing  machine )	v.t	okrokoto_2020,ukere_1986	True	False	True
kodẹ	kódẹ	till tomorrow/goodnight	exp.	ukere_1986	False	True	False
kohwokohwo	kohwokohwo	anybody	pron.	ukere_1986	False	True	False
koka	Koka	Make  a  mark	n.	okrokoto_2020	False	True	False
kokakoka	kokakoka	all kinds, any kind	id.	ukere_1986	False	True	False
koko	Koko	Gather	n.	okrokoto_2020	False	True	False
koko	koko	together	adv.	ukere_1986	False	True	False
kokodo	kokódo	deep	a.	ukere_1986	False	True	False
kokodo	kokódo	deeply	adv.	ukere_1986	False	True	False
kokoroko	Kokoroko	Very  strong	n.	okrokoto_2020	False	True	False
kokoroko	kókórókó	firmly, tight	adv.	ukere_1986	False	True	False
koravwọkoravwọ	kóravwọkóravwọ	anything	pron.	ukere_1986	False	True	False
korhokorho	korhokorho	every town	n.	ukere_1986	False	True	False
kotakota	kotakota	every word	n.	ukere_1986	False	True	False
kọn	knɔ̃̀	plant; move out	n.	ucla_phonetics	False	True	False
kp	KP	Digraph KP / sound /k͡p/ [Curriculum: alphabet]	phr.	curriculum_seed	False	False	True
kpa	kpa	vomit	v.t	ukere_1986	False	True	False
kpahe	kpahe	about/on	prep.	ukere_1986	False	True	False
kpaikpai	Kpaikpai	All  and  leaving  nothing  behind	n.	okrokoto_2020	False	True	False
kpare	kpare	lift	v.t	ukere_1986	False	True	False
kpare	kpare	postpone	v.t	ukere_1986	False	True	False
kpatakpata	kpatakpata	quickly / Quickly	adv.	okrokoto_2020,ukere_1986	True	False	True
kpavwiyọ	kpavwiyọ	answer/reply	v.t	ukere_1986	False	True	False
kpe	kpé	knit	v.t	ukere_1986	False	True	False
kpenu	kpénu	high	a.	ukere_1986	False	True	False
kperi	kperi	shout / Shout	v.i	okrokoto_2020,ukere_1986	True	False	True
kpirhi	kpirhi	fold	v.t	ukere_1986	False	True	False
kpo	kpo	Go  home / go home	n.	grammar_basic_course,okrokoto_2020	True	False	True
kpogho	kpogho	shake / Shake	v.t	okrokoto_2020,ukere_1986	True	False	True
kpokpo	kpokpo	worry/trouble	v.t	ukere_1986	False	True	False
kpokpọ	kpókpọ	fresh/new	a.	ukere_1986	False	True	False
kpono	kpono	drag	v.t	ukere_1986	False	True	False
kpono2	kpono2	crawl	v.i	ukere_1986	False	True	False
kporo	Kporo	Break  down ( e.g.  of  a  wall)	n.	okrokoto_2020	False	True	False
kpotọ	kpótọ	low	a.	ukere_1986	False	True	False
kpregede	kprégédé	suddenly, unexpectedly	adv.	ukere_1986	False	True	False
kprekpre	Kprekpre	Forceful push ; Series of	n.	okrokoto_2020	False	True	False
kprẹsẹ	Kprẹsẹ	Dwarfish  stature	n.	okrokoto_2020	False	True	False
kpuhru	Kpuhru	Short  ; Describing how  short	n.	okrokoto_2020	False	True	False
kpẹ	Kpẹ	Peel	n.	okrokoto_2020	False	True	False
kpẹhrẹ	Kpẹhrẹ	Small  ;  Not  tall	n.	okrokoto_2020	False	True	False
kpẹkpẹrẹkpẹ	Kpẹkpẹrẹkpẹ	For  ever	n.	okrokoto_2020	False	True	False
kpẹkpẹrẹkpẹ	kpẹkpẹrẹkpẹ	till dawn (staying awake)	adv.	ukere_1986	False	True	False
kpẹkpẹvwiẹ	kpẹkpẹvwiẹ	shallow	a.	ukere_1986	False	True	False
kpẹn	kpẹn	peel	v.t	ukere_1986	False	True	False
kpẹvwẹ	kpẹvwẹ	be grateful to	v.t	ukere_1986	False	True	False
kpọ	kpọ	dry	v.i	ukere_1986	False	True	False
kpọ	kpọ́	deflect	v.t	ukere_1986	False	True	False
kpọnọkpọnọ	kpọnọkpọnọ	lumpy	a.	ukere_1986	False	True	False
kpọrhọ	kpọrhọ	make wet	v.t	ukere_1986	False	True	False
krekri	Krekri	For  a  long  time	n.	okrokoto_2020	False	True	False
kri	Kri	Late  arrival  or  late  departure	n.	okrokoto_2020	False	True	False
kri	kri	keep long	v.i	ukere_1986	False	True	False
kro	Kro	Bundle it up	n.	okrokoto_2020	False	True	False
kru	Kru	Bundle  it  up	n.	okrokoto_2020	False	True	False
kru	kru	assemble (of things)	v.t	ukere_1986	False	True	False
krẹkrẹ	Krẹkrẹ	Short	n.	okrokoto_2020	False	True	False
krẹnkren	krẹ́nkrén	piecemeal	adv.	ukere_1986	False	True	False
ku	ku	pour	v.t	ukere_1986	False	True	False
kua	kua	pack (property)	v.t	ukere_1986	False	True	False
kuako	Kuakó	Stunted  growth	n.	okrokoto_2020	False	True	False
kueki	kueki	depreciate in value	v.i	ukere_1986	False	True	False
kueku	Kueku	Cheap	n.	okrokoto_2020	False	True	False
kuere	kuere	fence	v.t	ukere_1986	False	True	False
kugbẹ	kugbẹ́	and	conj.	ukere_1986	False	True	False
kuo	Kuo	Pour	n.	okrokoto_2020	False	True	False
kuomagbe	kuomagbe	unite	v.t	ukere_1986	False	True	False
kẹ	Kẹ́	Give	n.	okrokoto_2020	False	True	False
kẹdẹkẹdẹ	kẹdẹkẹdẹ	everyday, daily	adv.	ukere_1986	False	True	False
kẹdọfa	kẹ́dọ́fa	till another day/goodbye	exp.	ukere_1986	False	True	False
kẹkẹrẹkẹ	Kẹkẹrẹkẹ	Portable ;Medium shape size	n.	okrokoto_2020	False	True	False
kẹkẹrẹkẹ	kẹkẹrẹkẹ	precise or required amount	adv.	ukere_1986	False	True	False
kẹrẹ	kẹrẹ́	near, next, by	prep.	ukere_1986	False	True	False
kẹsiẹfa	kẹ́siẹ́fa	till another time/goodbye	exp.	ukere_1986	False	True	False
kẹsiẹye	kẹsiẹ́ye	before	conj.	ukere_1986	False	True	False
kẹvwẹ	Kẹvwẹ	Give  me	n.	okrokoto_2020	False	True	False
kọ	Kọ	Sow ( sow  a  seed )	n.	okrokoto_2020	False	True	False
kọ	kọ	plant	v.t	ukere_1986	False	True	False
kọkekọke	kọkekọke	always, anytime	adv.	ukere_1986	False	True	False
kọkọrọ	kọkọ́rọ	good morning [Curriculum: greeting]	phr.	curriculum_seed	False	False	True
kọre	kọre	pluck	v.t	ukere_1986	False	True	False
l	L	Letter L / sound /l/ [Curriculum: alphabet]	phr.	curriculum_seed	False	False	True
la	j̃ã	go	n.	ucla_phonetics	False	True	False
lọ	lɔ	grind	n.	ucla_phonetics	False	True	False
m	M	Letter M / sound /m/ [Curriculum: alphabet]	phr.	curriculum_seed	False	False	True
ma	ma	mould	v.t	ukere_1986	False	True	False
ma	má	measure	v.t	ukere_1986	False	True	False
mama	Mama	Mother	n.	okrokoto_2020	False	True	False
mamọ	Mamọ	Genuine  one  ;  Good  type	n.	okrokoto_2020	False	True	False
mamọ	mamọ	well	adv.	ukere_1986	False	True	False
manọ	manọ	writhe	v.i	ukere_1986	False	True	False
marho	marho	especially, particularly	adv.	ukere_1986	False	True	False
maro	maró	how are you? / welcome [Curriculum: greeting]	phr.	curriculum_seed	False	False	True
mavọ	mavọ́	how	int.	ukere_1986	False	True	False
me	mẽ̀	plait / to plait	v.t	ucla_phonetics,ukere_1986	False	True	False
me cha rhe.	Me cha rhé.	I will come. [Curriculum: phrase_corpus]	phr.	curriculum_seed	False	False	True
me riẹnre-e.	Me riẹ́nrẹ-e.	I do not know. [Curriculum: phrase_corpus]	phr.	curriculum_seed	False	False	True
meru	meru	pretend, feign	v.i	ukere_1986	False	True	False
mi	mi	squeeze	v.t	ukere_1986	False	True	False
mi vwiẹ ohwo.	Mi vwiẹ́ ohwó.	I have brought forth a person. [Curriculum: phrase_corpus]	phr.	curriculum_seed	False	False	True
mi1	mí1	I	pron.	ukere_1986	False	True	False
miavwa	Miavwa	Painful	n.	okrokoto_2020	False	True	False
mie	mie	take	v.t	ukere_1986	False	True	False
miguẹ	míguẹ	I am on my knees (greeting from a junior person to a senior or more	exp.	ukere_1986	False	True	False
migwo	migwó	greeting (respect to elders) [Curriculum: greeting]	phr.	curriculum_seed	False	False	True
miomiovwi	miomiovwi	ugly	a.	ukere_1986	False	True	False
miovwi	miovwi	spoil	v.t	ukere_1986	False	True	False
misiẹguare	misiẹguare	I greet the gathering (before and after making a speech)	exp.	ukere_1986	False	True	False
miẹmiẹ	miẹmiẹ	sweet / Sweet	a.	okrokoto_2020,ukere_1986	True	False	True
momo	momo	borrow / Borrow	v.t	okrokoto_2020,ukere_1986	True	False	True
mra	Mra	Sound	n.	okrokoto_2020	False	True	False
mragha	Mragha	Bluffing ; Showing  off	n.	okrokoto_2020	False	True	False
mraro	Mraro	Telling  the  future ;	n.	okrokoto_2020	False	True	False
mrobọ	mrobọ	find time, get a chance to	v.i	ukere_1986	False	True	False
mrorẹ	Mrorẹ	Can  see	n.	okrokoto_2020	False	True	False
mrẹ	mrẹ	see / See	v.t	okrokoto_2020,ukere_1986	True	False	True
mrẹvughe	mrẹvughe	realise	v.i	ukere_1986	False	True	False
mu	mu	carry	v.t	ukere_1986	False	True	False
mu	mu	arrest	v.t	ukere_1986	False	True	False
mu	mu	be afflicted (e.g. by sickness or disease)	v.t	ukere_1986	False	True	False
mudia	mudia	stand	v.t	ukere_1986	False	True	False
muegbe	muegbe	prepare, get ready	v.i	ukere_1986	False	True	False
muo	Muo	Carry	n.	okrokoto_2020	False	True	False
muodẹ	muodẹ	give name	v.t	ukere_1986	False	True	False
muọga	Muọga	Sick	n.	okrokoto_2020	False	True	False
mwa	mwa	press (of fruit)	v.t	ukere_1986	False	True	False
mẹ	mẹ́	I / me [Curriculum: pronoun]	pron.	curriculum_seed,okrokoto_2020	True	False	True
mẹ vẹ wẹ.	Mẹ́ vẹ́ wẹ.	Me and you. [Curriculum: phrase_corpus]	phr.	curriculum_seed	False	False	True
mẹvwẹ	mẹ́vwẹ	I (emphatic) / me [Curriculum: pronoun]	pron.	curriculum_seed,okrokoto_2020	True	False	True
mọ	mọ	produce	v.i	ukere_1986	False	True	False
mọ	mọ	come	n.	grammar_basic_course,okrokoto_2020	True	False	True
n	N	Letter N / sound /n/ [Curriculum: alphabet]	phr.	curriculum_seed	False	False	True
na	nã̀	to be (in a place)	n.	ucla_phonetics	False	True	False
na, yan	ṇã̀, jã	to move	phr.	ucla_phonetics	False	True	False
nabe	nabe	properly	adv.	ukere_1986	False	True	False
nanana	Nanãna	Now	n.	okrokoto_2020	False	True	False
nananana	nánánáná	now, just now	adv.	ukere_1986	False	True	False
ne	ne	excrete, pass out faeces / Pass   feces	v.t	okrokoto_2020,ukere_1986	True	False	True
ne	nẽ̀	to defecate	n.	ucla_phonetics	False	True	False
nene	Nene	Mother	n.	okrokoto_2020	False	True	False
nene	nené	follow	v.t	ukere_1986	False	True	False
nẹ	nẹ̃	to pet a person	n.	ucla_phonetics	False	True	False
ni	nĩ	look	v.t	ucla_phonetics,ukere_1986	False	True	False
nie	Nie	Take	n.	okrokoto_2020	False	True	False
no	Nó	Look  at  it	n.	okrokoto_2020	False	True	False
no	no	shine	v.i	ukere_1986	False	True	False
nomaso	Nomaso	Attention ; Take  Note  ;  Beware	n.	okrokoto_2020	False	True	False
nonẹ	Nonẹ	Today	n.	okrokoto_2020	False	True	False
nọ	nɔ̃̀	ask	n.	ucla_phonetics	False	True	False
nuvie	nuvie	open (locked object only)	v.t	ukere_1986	False	True	False
ny	NY	Digraph NY / sound /ɲ/ [Curriculum: alphabet]	phr.	curriculum_seed	False	False	True
nyavwe	nyavwe	to use cutlass on	v.t	ukere_1986	False	True	False
nyo	nyo	hear	v.i	ukere_1986	False	True	False
nyẹ	nyẹ	press	v.t	ukere_1986	False	True	False
nẹ	nẹ	from	prep.	ukere_1986	False	True	False
nẹrhẹ	nẹrhẹ	pacify	v.t	ukere_1986	False	True	False
nọ	nọ	ask / Ask	v.t	grammar_basic_course,okrokoto_2020,ukere_1986	True	False	True
nọ	nọ́	grind, sharpen	v.t	ukere_1986	False	True	False
nọkọnọkọ	NỌKỌNỌKỌ	An  adjective  describing  skin  texture	n.	okrokoto_2020	False	True	False
nọnọ	nọnọ	soft	a.	ukere_1986	False	True	False
nọnọ	nọ́nọ́	drip, pour a drop at a time	v.t	ukere_1986	False	True	False
nọnọnọ	nọnọnọ	greasy, oily	a.	ukere_1986	False	True	False
o	O	Letter O (close-mid) / sound /o/ [Curriculum: alphabet]	phr.	curriculum_seed	False	False	True
oba	óba	end / End	n.	okrokoto_2020,ukere_1986	True	False	True
obaro	obáro	front, forward	n.	ukere_1986	False	True	False
obere	obere	basket	n.	ukere_1986	False	True	False
obiebi	obiebi	black (used in some contexts as biebi)	a.	ukere_1986	False	True	False
obo	obo	what	pron.	ukere_1986	False	True	False
obohwẹre	obóhwẹre	left hand	n.	ukere_1986	False	True	False
obotọ	obótọ	under	prep.	ukere_1986	False	True	False
obọ	obọ	hand	n.	ucla_phonetics	False	True	False
obruche	obruche	adviser	n.	ukere_1986	False	True	False
obuko	obúko	back, behind	n.	ukere_1986	False	True	False
obọ	obọ	hand / Hand	n.	okrokoto_2020,ukere_1986	True	False	True
obọ	obọ	recently	adv.	ukere_1986	False	True	False
obọde	obọde	intact	a.	ukere_1986	False	True	False
obọrhe	obọ́rhe	right hand	n.	ukere_1986	False	True	False
obọunu	obọúnu	I am at table	exp.	ukere_1986	False	True	False
obọvo	obọvo	once	adv.	ukere_1986	False	True	False
ocha	ochá	wedge	n.	ukere_1986	False	True	False
oche	oché	blow	n.	ukere_1986	False	True	False
ocheremu	ocheremu	cook	n.	ukere_1986	False	True	False
ochẹ	ocẹ́ (or c͡ç )	water pot	n.	ucla_phonetics	False	True	False
ochibẹ	óchíbẹ	eunuch	n.	ukere_1986	False	True	False
ochẹ	ochẹ	water pot / Clay   drinking   water  storage   pot	n.	okrokoto_2020,ukere_1986	True	False	True
oda	òdà	cutlass/machete / Cutlass / cutlass	n.	okrokoto_2020,ucla_phonetics_1960,ukere_1986	False	True	False
odemuo	odemuo	naming, name-giving	n.	ukere_1986	False	True	False
odi	odi	grass	n.	ukere_1986	False	True	False
odi	ódi	deaf-mute	n.	ukere_1986	False	True	False
odibo	odibo	servant	n.	ukere_1986	False	True	False
odibo	ódíbó	banana	n.	ukere_1986	False	True	False
odin	odín	even	a.	ukere_1986	False	True	False
odiodi	odiodi	nought, zero, nothing	n.	ukere_1986	False	True	False
odja	oɟa (or ɟ͡ʝ)	soap	n.	ucla_phonetics,ukere_1986	False	True	False
odjadja	Odjadja	Suffering ; Painful  experience	n.	okrokoto_2020	False	True	False
odjadja	ódjádja	pain	n.	ukere_1986	False	True	False
odjan	ódjan	hookworm	n.	ukere_1986	False	True	False
odjavwọ	odjávwọ	secret	n.	ukere_1986	False	True	False
odjephia	odjephia	exhibition, introduction (e.g. as part of a book)	n.	ukere_1986	False	True	False
odjidjiro	odjidjiro	cold (in some contexts as = djidjiro)	a.	ukere_1986	False	True	False
odjigbẹ	odjigbẹ	yellow bush-yam	n.	ukere_1986	False	True	False
odjigbẹ	odjigbẹ	long slender cutlass used for grass cutting	n.	ukere_1986	False	True	False
odjiko	odjiko	mat made of raffia palm	n.	ukere_1986	False	True	False
odju	odju	wind/air	n.	ukere_1986	False	True	False
odjuvwu	odjúvwu	heaven / sky [Curriculum: object]	n.	curriculum_seed,okrokoto_2020,ukere_1986	True	False	True
odo	odo	fever	n.	ukere_1986	False	True	False
odo	ódó	big mortar	n.	ukere_1986	False	True	False
ododo	ódódó	flower	n.	ukere_1986	False	True	False
odova	odóvá	nickname	n.	ukere_1986	False	True	False
odu	odú	one hundred thousand (100,000)	num.	ukere_1986	False	True	False
oduduima	odúduíma	billion (1000,000,000)	num.	ukere_1986	False	True	False
oduduru	odúdúrú	million (1,000,000)	num.	ukere_1986	False	True	False
oduvwiro	oduvwiro	goldsmith	n.	ukere_1986	False	True	False
odẹ	Odẹ	name / Name	n.	grammar_basic_course,ukere_1986	True	False	True
odẹ	Ódẹ́	tomorrow / Tomorrow	adv.	grammar_basic_course,ukere_1986	False	True	False
odẹ mẹ kọ...	Odẹ́ mẹ kọ́...	My name is... [Curriculum: phrase_corpus]	phr.	curriculum_seed	False	False	True
odẹrọwarena	ódẹrọ́warena	yesterday	adv.	ukere_1986	False	True	False
ofan	ofán	transport	n.	ukere_1986	False	True	False
ofe	ófe	yam-beetle / Yam  beetle	n.	okrokoto_2020,ukere_1986	False	True	False
ofe	ófe	tuberculosis	n.	ukere_1986	False	True	False
ofefe	Ofefe	Empty	n.	okrokoto_2020	False	True	False
ofi	ofi	smallpox	n.	ukere_1986	False	True	False
ofia	ofiá	lie / Lie	n.	okrokoto_2020,ukere_1986	False	True	False
ofovwi	ofovwi	war	n.	ukere_1986	False	True	False
ofuoma	ufuóma	peace / safe wellbeing [Curriculum: greeting]	phr.	curriculum_seed	False	False	True
ofẹnẹ	ofẹ́nẹ	difference	n.	ukere_1986	False	True	False
ogaga	Ogaga	Strength	n.	okrokoto_2020	False	True	False
ogaga	ógága	power	n.	ukere_1986	False	True	False
ogba	ogbá	thirty (30) [Curriculum: number]	n.	curriculum_seed,okrokoto_2020,ucla_phonetics,ukere_1986	True	False	True
ogba gbiyori	ogbá gbiyórĩ	thirty-five (35) [Curriculum: number]	n.	curriculum_seed	False	False	True
ogbe	ógbe	quarter	n.	ukere_1986	False	True	False
ogbere	ogbere	poverty	n.	ukere_1986	False	True	False
ogbeyin	ogbeyin	tortoise	n.	ukere_1986	False	True	False
ogbo	ógbo	python / Boa  ;Python	n.	okrokoto_2020,ukere_1986	False	True	False
ogbodu	òɡbòdú	vulture	n.	ucla_phonetics	False	True	False
ogboko	ogbóko	distance	n.	ukere_1986	False	True	False
ogborhuane	ogborhuane	cock	n.	ukere_1986	False	True	False
ogborigbo	ógborígbo	monitor lizard, ‘iguana’	n.	ukere_1986	False	True	False
ogbru	Ogbru	The  male’s big  wrapper dress cloth	n.	okrokoto_2020	False	True	False
ogbu	ogbú	warrior	n.	ukere_1986	False	True	False
ogbẹnẹ	ógbẹnẹ	eel	n.	ukere_1986	False	True	False
ogbọ	ogbọ	tree felling stage in the preparation of farm land	n.	ukere_1986	False	True	False
ogbọnọ	ogbọnọ	bullet	n.	ukere_1986	False	True	False
ogebene	ogebene	dish	n.	ukere_1986	False	True	False
ogha	ogha	long instrument with barbs used for killing fish (e.g. spear)	n.	ukere_1986	False	True	False
oghare	oghare	division	n.	ukere_1986	False	True	False
oghoghori	óghóghori	lizard	n.	ukere_1986	False	True	False
oghoremu	oghoremu	hawker	n.	ukere_1986	False	True	False
oghresi	oghresi	mouse	n.	ukere_1986	False	True	False
oghriki	oghriki	tree sp.	n.	ukere_1986	False	True	False
oghwa	oghwá	load	n.	ukere_1986	False	True	False
oghwa	óghwa	stall	n.	ukere_1986	False	True	False
oghwara	oghwara	castrated animal (e.g. pig)	n.	ukere_1986	False	True	False
oghwara	oghwara	gourd	n.	ukere_1986	False	True	False
oghwevwri	oghwévwri	oil soap	n.	ukere_1986	False	True	False
oghwo	oɣwó	soup	n.	ucla_phonetics,ukere_1986	False	True	False
oghwokpo	oghwókpo	toad	n.	ukere_1986	False	True	False
oghẹruvo	oghẹrúvo	afternoon	n.	ukere_1986	False	True	False
oghọ	oghọ	branch	n.	ukere_1986	False	True	False
oghọre	oghọre	hook	n.	ukere_1986	False	True	False
ogidi	Ogidi	Violence  ;  Rowdiness	n.	okrokoto_2020	False	True	False
ogiribo	Ogiribo	Storm	n.	okrokoto_2020	False	True	False
ogiribo	ogiribo	stormy rain	n.	ukere_1986	False	True	False
ogodẹ	ogodẹ	sheep	n.	ukere_1986	False	True	False
ogoro	ogoro	frog	n.	ukere_1986	False	True	False
ogrogro	ogrogro	tall, long (in some contexts = grogro)	a.	ukere_1986	False	True	False
ogue	ogue	‘robin’ [no robins in Nigeria]	n.	ukere_1986	False	True	False
oguefia	oguefia	liar	n.	ukere_1986	False	True	False
og͡ba	og͡ba	fence	n.	ucla_phonetics_1960	False	True	False
ogẹ	ógẹ	pimple	n.	ukere_1986	False	True	False
ogọ	Ógọ	In-law / relative	n.	grammar_basic_course	False	True	False
oha	oha	mockery	n.	ukere_1986	False	True	False
ohahe	ohahe	silk-cotton tree	n.	ukere_1986	False	True	False
oheri	oheri	heat	n.	ukere_1986	False	True	False
ohori	ohori	worm	n.	ukere_1986	False	True	False
ohoro	óhoró	vagina	n.	ukere_1986	False	True	False
ohra	óhra	disorganisation	n.	ukere_1986	False	True	False
ohro	ohro	rat	n.	ukere_1986	False	True	False
ohwahwa	ohwahwa	harmattan	n.	ukere_1986	False	True	False
ohwerivwi	ohwérivwi	ghost	n.	ukere_1986	False	True	False
ohwiyeri	ohwiyeri	fisherman	n.	ukere_1986	False	True	False
ohwo	oxʍó	person	n.	ucla_phonetics,ukere_1986	False	True	False
ohwohwo	ohwóhwó	each other	n.	ukere_1986	False	True	False
ohworakpọ	ohwórákpọ	human being	n.	ukere_1986	False	True	False
ohẹhẹre	óhẹ́hẹre	width	n.	ukere_1986	False	True	False
ohọnre	ohọnre	fight	n.	ukere_1986	False	True	False
ohọre	ohọre	neck	n.	ukere_1986	False	True	False
ohọrọ	óhọ́rọ	skin	n.	ukere_1986	False	True	False
oja	ojá	yam stick	n.	ukere_1986	False	True	False
oja	óʒà	suffering	n.	ucla_phonetics,ukere_1986	False	True	False
oji	oji	thief	n.	ukere_1986	False	True	False
ojuvwu	Ojuvwu	Heaven	n.	okrokoto_2020	False	True	False
ojọrọ	ojọrọ	chain	n.	ukere_1986	False	True	False
oka	oka	type/kind	n.	ukere_1986	False	True	False
oka	òkà	Style	n.	grammar_basic_course,okrokoto_2020	False	True	False
oka	óka	mark / Mark	n.	grammar_basic_course,okrokoto_2020,ukere_1986	True	False	True
okakọ	ókákọ	crop	n.	ukere_1986	False	True	False
okao	ókao	masquerade	n.	ukere_1986	False	True	False
okarerivwi	ókarerivwi	birth mark	n.	ukere_1986	False	True	False
okarọ	okárọ	gun-shot	n.	ukere_1986	False	True	False
okarọ	okárọ	wardrobe	n.	ukere_1986	False	True	False
oke	oke	Urhobo name for the Yoruba people and their language	n.	ukere_1986	False	True	False
okemwa	okemwa	tailor	n.	ukere_1986	False	True	False
okere	okere	frog sp.	n.	ukere_1986	False	True	False
okidiagbara	okidiagbara	chairman	n.	ukere_1986	False	True	False
oko	óko	friend / Friend	n.	okrokoto_2020,ukere_1986	False	True	False
okpa	okpa	calabash	n.	ukere_1986	False	True	False
okpa	ókpa	hand-woven wrapper as thick as blanket / A  thick  locally  woven  cloth	n.	okrokoto_2020,ukere_1986	True	False	True
okpagha	okpagha	oil-bean tree	n.	ukere_1986	False	True	False
okpahọvo	okpahọvo	two Naira (N 2)	n.	ukere_1986	False	True	False
okpakpa	okpakpa	haste	n.	ukere_1986	False	True	False
okpemu	okpému	big hawk	n.	ukere_1986	False	True	False
